id,type,gender,skin tone,count,accessories
735,Turtle,Male,Batman Michaelangelo,4,Earring / Nerd Glasses / Mole / Cowboy Hat
737,Turtle,Female,Idw Lymera,4,Clown Eyes Green / Stringy Hair / Earring / Yellow Duck
740,Turtle,Male,2012 Michaelangelo,1,Niftyjutsu Pepe
741,Turtle,Male,2012 Donatello,2,Eye Mask / Open Mouth Full Teeth
744,Turtle,Female,Og Promo Selene,3,Blue Eye Shadow / Tiara / Vomit Clear
747,Turtle,Male,2021 Michaelangelo,4,Cap / Classic Shades / Stringy Hair / Mullet
750,Turtle,Male,2012 Guido,1,Lego Nerd
752,Turtle,Male,1987 Michaelangelo,2,Messy Hair / Samurai
753,Turtle,Female,2021 Larota,4,Wild Hair / Purple Lipstick / Eye Mask / Rose
760,Turtle,Female,Batman Larota,4,Black Lipstick / Frumpy Hair / Mummy / Power Surge Radiation
761,Turtle,Female,2012 Jennika,3,Purple Lipstick / Straight Hair Dark / Virtual Reality
762,Turtle,Male,OG Promo Raphael,6,Snowman / Purple Hair / Smile / Pizza / Viking / Pit Vipers
764,Turtle,Male,2012 Albrecht,4,Horned Rim Glasses / Headband / Smile / Smile Tounge Out
771,Turtle,Male,2012 Michaelangelo,6,Stringy Hair / Shadow Beard / VR / Hoodie / Cyron / Beam
773,Turtle,Female,2003 Larota,4,Purple Eye Shadow / Straight Hair / Hot Lipstick / Knitted Cap
774,Turtle,Male,Batman Filippo,4,Shadow Beard / Earring / Do-rag / Battle God
775,Turtle,Male,2021 Michaelangelo,4,Peak Spike / Eye Patch / Red / Pizza
780,Turtle,Female,Rise Of The Tmnt Azuria,2,Big Shades / Wild Blonde
783,Turtle,Male,Og Promo Hans,2,Horned Rim Glasses / Mohawk
792,Turtle,Male,Idw Giorgione,5,Bandana / Clown Eyes Blue / Clown Face Purple / Clown Hair Green / Clown Nose
794,Turtle,Male,2003 Michaelangelo,4,Clown Nose / Headband / Miner / Fire Breathing Red
801,Turtle,Male,2021 Guido,5,Shaved Head / Small Shades / Smile / Military Cap / Full Smile
803,Turtle,Male,Batman Guido,3,Messy Hair / Nerd Glasses / Dagger
804,Turtle,Male,2012 Raphael,3,Messy Hair / Vape / Silver Crown
806,Turtle,Male,Rise Of The Tmnt Raphael,4,Clown Nose / Mohawk / Eye Mask / Eyes Forward
807,Turtle,Male,Og Promo Hans,5,Cap / Handlebars / Earring / Smile / Stitch Soar
814,Turtle,Male,2021 Donatello,4,Earring / Knitted Cap / 3D Glasses / Purple Hair
816,Turtle,Male,2021 Albrecht,4,Pickle Rick / Cap / Mole / Crazy Hair
817,Turtle,Male,2021 Raphael,4,Muttonchops / Card Master / Fire Breathing Red / Elipsa
819,Turtle,Male,2021 Leonardo,4,Shadow Beard / Headband / Pipe / 3D Glasses
821,Turtle,Male,Idw Leonardo,3,Police Cap / Big Shades / Twin Katana
823,Turtle,Male,OG Promo Leonardo,3,Front Beard / Regular Shades / Builder
824,Turtle,Male,2021 Ethscript,4,Pickle Rick / Beanie / Nerd Glasses / Purple Hair
825,Turtle,Female,2021 Larota,6,Wild Hair / Purple Lipstick / Rosy Cheeks / Earring / Goblin / Eye Mask
826,Turtle,Female,Rise of the TMNT Larota,4,Messy Hair / Black Lipstick / Left Smile / Diving Mask
827,Turtle,Male,1987 Leonardo,3,Top Hat / VR / Beam
832,Turtle,Female,Rise Of The Tmnt Larota,3,Red Mohawk / Cigarette / Eye Mask
835,Turtle,Female,2012 Lymera,4,Stringy Hair / Earring / Clown Eyes Blue / Ice Crown
837,Turtle,Female,Mirage Venus,3,Red Mohawk / Black Lipstick / Nebula
841,Turtle,Male,Mirage Michaelangelo,5,Earring / Goat / Mohawk / Moggles / Rainbow Grills
842,Turtle,Male,Batman Michaelangelo,4,Purple Hair / Nerd Glasses / Smile / Viking
845,Turtle,Female,Og Promo Solina,1,Simpson Sherri
846,Turtle,Male,IDW Leonardo,6,Earring / Headband / Small Shades / Smile / Astronaut / Power Surge Telekinetic
847,Turtle,Male,2003 Tiziano,4,Clown Nose / Mohawk Thin / Flareon / Fire Breathing Purple
848,Turtle,Male,Batman Leonardo,4,Messy Hair / Classic Shades / Mustache / Samurai
849,Turtle,Male,2003 Michaelangelo,2,Knitted Cap / Bane
850,Turtle,Male,2003 Leonardo,2,Bandana / Regular Shades
851,Turtle,Male,2012 Michaelangelo,3,Top Hat / Stringy Hair / Pit Vipers
858,Turtle,Female,2003 Talena,3,Clown Eyes Green / Straight Hair Blonde / Cosmic Flux
859,Turtle,Male,IDW Donatello,4,Chinstrap / Knitted Cap / VR / Power Surge Dreamcoil
863,Turtle,Female,Idw Selene,2,Black Lipstick / Laser Device
864,Turtle,Male,Batman Raphael,3,Bandana / Nerd Glasses / Turtlepool
868,Turtle,Female,Idw Larota,3,Silver Chain / Frumpy Hair / Pit Vipers
871,Turtle,Male,Rise of the TMNT Michaelangelo,2,Wild Hair / Regular Shades
876,Turtle,Female,Batman Larota,5,Mole / Tassle Hat / Eye Mask / Orc / Eyes Forward
877,Turtle,Male,Rise Of The Tmnt Albrecht,5,Luxurious Beard / Hoodie / Earring / Purple Saber / Pit Vipers
878,Turtle,Male,2021 Michaelangelo,5,Cap Forward / Muttonchops / Clown Hair Green / Stringy Hair / Diving Mask
880,Turtle,Male,1987 Michaelangelo,11,Stringy Hair / Earring / Hoodie / Cyron / Left Smile / Cyrith / Power Surge Cyrospike / Gold / Spots / Mole / Crazy Hair
881,Turtle,Male,IDW Leonardo,4,Do-rag / Small Shades / Sailor Hat / Power Surge Telekinetic
883,Turtle,Female,Rise of the TMNT Amoly,3,Black Lipstick / Pilot Helmet / Earring
887,Turtle,Male,Batman Leonardo,1,Blue Police Diamond
888,Turtle,Female,Rise Of The Tmnt Solina,2,Clown Eyes Blue / Straight Hair Dark
889,Turtle,Male,2012 Donatello,8,Shadow Beard / Mohawk Dark / Mole / Smile / Moggles / Left Smile / Spots / Dual Flip
894,Turtle,Female,2021 Larota,2,Frumpy Hair / Earring
899,Turtle,Male,2021 Donatello,3,Nerd Glasses / Headband / Astronaut
900,Turtle,Male,1987 Tiziano,5,Front Beard / Messy Hair / Small Shades / Smile / Full Smile
901,Turtle,Female,Og Promo Venus,4,Tassle Hat / Hot Lipstick / Cigarette / Eye Mask
902,Turtle,Male,2021 Filippo,1,Lego Shock
903,Turtle,Male,1987 Guido,1,Lego Sad
904,Turtle,Female,Batman Azuria,5,Vape / Horned Rim Glasses / Hot Lipstick / Half Shaved / Silver Crown
905,Turtle,Male,Idw Tiziano,3,Bandana / Mustache / Purple Hair
906,Turtle,Male,Og Promo Tiziano,7,Crazy Hair / Mole / Fries in the Bag Hat Black / Earring / Spots / Gauntlet / Dual Beam
908,Turtle,Male,Batman Michaelangelo,4,Messy Hair / Frown / Pipe / Samurai
909,Turtle,Male,2003 Michaelangelo,5,Stringy Hair / Nerd Glasses / Smile / Hoodie / Phase
911,Turtle,Male,1987 Donatello,5,Shadow Beard / Shaved Head / Goblin / Bronze Armor / Bo Staff
913,Turtle,Male,IDW Donatello,8,Fedora / Power Surge Dreamcoil / Crazy Hair / Left Smile / Elipsa / Earring / C3FF00 / Green
914,Turtle,Female,Rise of the TMNT Talena,2,Cap / Big Shades
915,Turtle,Male,2003 Giorgione,3,Front Beard Dark / Cowboy Hat / Pit Vipers
919,Turtle,Male,2003 Tiziano,3,Messy Hair / Muttonchops / Moggles
922,Turtle,Female,2012 Venus,4,Horned Rim Glasses / Straight Hair Blonde / Xenith / Knitted Cap
925,Turtle,Male,2021 Filippo,1,Street Fighter Ryu
926,Turtle,Male,Rise Of The Tmnt Filippo,5,Stringy Hair / Mole / Eye Mask / Mythic Helmet / Eyes Forward
927,Turtle,Female,2021 Talena,4,Black Lipstick / Blonde Bob / Clown Eyes Blue / Knitted Cap
928,Turtle,Male,2021 Michaelangelo,5,Front Beard / Silver Chain / Classic Shades / Headband / Astronaut
930,Turtle,Male,2003 Donatello,4,Purple Hair / Eye Patch / Gold Grills / Verda
931,Turtle,Female,IDW Talena,2,Pilot Helmet / Power Surge Dreamcoil
933,Turtle,Male,2003 Donatello,3,Wild Hair / Mustache / Sub Hat
934,Turtle,Female,2012 Solina,2,Mohawk / Cosmic Flux
935,Turtle,Male,2012 Donatello,2,Regular Shades / Mohawk Dark
939,Turtle,Male,IDW Michaelangelo,7,C3FF00 / Hoodie / Earring / VR / Wizard / Beam / Power Surge Solarwake
941,Turtle,Male,Og Promo Giorgione,1,Terminator
942,Turtle,Male,2021 Donatello,3,Eye Mask / Headband / Astronaut
944,Turtle,Female,Rise of the TMNT Venus,3,Orange Side / Purple Lipstick / Knitted Cap
945,Turtle,Male,OG Promo Leonardo,4,Clown Nose / Big Shades / Cowboy Hat / Smile
948,Turtle,Female,2012 Zamira,3,Tassle Hat / 3D Glasses / Open Mouth Full Teeth
949,Turtle,Female,Batman Larota,4,Blue Eye Shadow / Pigtails / Mummy / Power Surge Radiation
952,Turtle,Female,2012 Amoly,6,Mole / Eye Patch / Earring / Straight Hair Dark / Pink / Knitted Cap
954,Turtle,Female,2012 Larota,3,Frumpy Hair / Earring / Nerd Glasses
955,Turtle,Male,2012 Giorgione,3,Vampire Hair / Earring / Diving Helmet
956,Turtle,Male,2012 Leonardo,2,Peak Spike / Small Shades
957,Turtle,Male,Rise Of The Tmnt Tiziano,11,Hoodie / Goat / Green Saber / Gold Chain / Spots / Mole / Vr / Synthleaf / Stringy Hair / Earring / Fire Breathing Green
959,Turtle,Male,2021 Michaelangelo,8,C3FF00 / Normal Beard Black / Frown / Police Cap / Earring / Pipe / Gold Chain / Pit Vipers
960,Turtle,Female,2003 Solina,1,Smurfette
962,Turtle,Male,Mirage Leonardo,1,Blue Police Gold
965,Turtle,Male,Batman Leonardo,4,Clown Eyes Blue / Purple Hair / Earring / Viking
966,Turtle,Female,Batman Zamira,4,Mole / Red Mohawk / Purple Lipstick / Earring
971,Turtle,Female,2021 Larota,2,Red Mohawk / Hot Lipstick
974,Turtle,Female,Mirage Talena,4,Bandana / Hot Lipstick / Classic Shades / Nebula
975,Turtle,Male,Rise of the TMNT Raphael,11,Normal Beard / Knitted Cap / Pizza / Moggles / Spots / Mole / Power Surge Radiation / Mummy / Smile / Earring / Gold Chain
976,Turtle,Female,2021 Amoly,3,Straight Hair Blonde / Regular Shades / Knitted Cap
979,Turtle,Male,Rise of the TMNT Leonardo,4,Messy Hair / Luxurious Beard / Small Shades / Samurai
980,Turtle,Female,Idw Solina,4,Black Lipstick / Mohawk Dark / Eye Mask / Eyes Forward
982,Turtle,Female,Batman Talena,2,Wild Blonde / Nerd Glasses
983,Turtle,Female,Rise Of The Tmnt Zamira,3,Messy Hair / Purple Lipstick / Virtual Reality
984,Turtle,Female,2012 Lymera,3,Messy Hair / Earring / Cosmic Flux
990,Turtle,Female,Mirage Venus,3,Stringy Hair / Purple Lipstick / Golden
992,Turtle,Female,Idw Selene,3,Red Mohawk / Purple Eye Shadow / Goblin
996,Turtle,Female,Batman Zamira,4,Cap / Purple Eye Shadow / Cigarette / Spirit
999,Turtle,Male,1987 Donatello,10,C3FF00 / Normal Beard / Headband / Pipe / Stringy Hair / Clown Hair Green / Gold Chain / Spots / Smile / Earring
1002,Turtle,Male,Rise Of The Tmnt Tiziano,1,Lego Crying
1003,Turtle,Male,1987 Leonardo,2,Frumpy Hair / Nerd Glasses
1006,Turtle,Male,IDW Donatello,3,Wild Hair / Regular Shades / Power Surge Dreamcoil
1007,Turtle,Male,IDW Leonardo,6,Vampire Hair / Earring / Regular Shades / Smile / Pizza / Power Surge Telekinetic
1008,Turtle,Male,2012 Donatello,3,Luxurious Beard / Cap Forward / Earring
1011,Turtle,Female,Mirage Lymera,3,Stringy Hair / Earring / Screen Test
1016,Turtle,Male,2012 Albrecht,5,Buck Teeth / Horned Rim Glasses / Normal Beard / Headband / Turtape Camo
1017,Turtle,Male,Rise Of The Tmnt Donatello,6,Goat / Top Hat / Mole / Vomit Rainbow / Purple Hair / Diving Mask
1019,Turtle,Male,2003 Raphael,4,Chinstrap / Headband / Regular Shades / Goblin
1023,Turtle,Female,2021 Talena,4,Headband / Hot Lipstick / Virelux / Rose
1027,Turtle,Male,1987 Filippo,5,Eye Mask / Hoodie / Handlebars / Blue Saber / Eyes Forward
1028,Turtle,Male,2003 Leonardo,2,Mohawk Thin / Big Shades
1036,Turtle,Male,Og Promo Hans,1,Street Fighter Guile
1037,Turtle,Female,Batman Venus,2,Orange Side / Blue Eye Shadow
1038,Turtle,Female,Mirage Venus,5,Wild Blonde / Regular Shades / Purple Lipstick / Mummy / Power Surge Radiation
1039,Turtle,Female,Mirage Solina,1,Snow White
1042,Turtle,Female,Batman Venus,3,Classic Shades / Half Shaved / Alienate
1045,Turtle,Male,Mirage Raphael,4,Earring / Shaved Head / Turtleman / Gold Grills
1046,Turtle,Female,Mirage Amoly,5,Hot Lipstick / Wild Blonde / Earring / Rose / Catwoman
1047,Turtle,Male,2021 Leonardo,1,Mohawk Dark
1050,Turtle,Female,Batman Amoly,0,
1051,Turtle,Female,2003 Venus,3,Mole / Tassle Hat / Hot Lipstick
1053,Turtle,Male,Batman Raphael,5,Cap Forward / Nerd Glasses / Big Beard / Purple Hair / Stringy Hair
1054,Turtle,Male,2021 Albrecht,4,Stringy Hair / Earring / Goat / Plant Bulb Hoodie
1056,Turtle,Male,OG Promo Donatello,2,Peak Spike / Handlebars
1060,Turtle,Male,Mirage Leonardo,2,Eye Mask / Cowboy Hat
1063,Turtle,Male,2003 Albrecht,2,Peak Spike / Shadow Beard
1066,Turtle,Male,Batman Giorgione,2,Frumpy Hair / Small Shades
1068,Turtle,Male,Rise of the TMNT Michaelangelo,4,Mohawk / Big Beard / Eye Mask / Open Mouth Full Teeth
1070,Turtle,Female,2003 Amoly,4,Pink With Hat / Earring / Bubblegum / 24Kgold
1071,Turtle,Female,Idw Jennika,2,Stringy Hair / Purple Lipstick
1072,Turtle,Male,Rise of the TMNT Leonardo,7,Stringy Hair / Eye Mask / Chinstrap / Hoodie / Laser / Purple Hair / Open Mouth Full Teeth
1075,Turtle,Male,Mirage Donatello,6,Cap / Big Shades / Chinstrap / Earring / Mullet / Gold Grills
1076,Turtle,Female,2021 Solina,1,Streamer Girl
1078,Turtle,Male,2021 Michaelangelo,6,Eye Mask / Hoodie / Wizard / Pizza / Mummy / Power Surge Radiation
1079,Turtle,Male,Batman Donatello,3,Purple Hair / Viking / Diamond Grills
1080,Turtle,Male,Rise Of The Tmnt Giorgione,3,Hoodie / Classic Shades / Green Saber
1082,Turtle,Female,Rise of the TMNT Larota,3,Wild Blonde / Catwoman / Nebula
1083,Turtle,Female,2021 Amoly,5,Straight Hair Blonde / VR / Earring / Knitted Cap / Beam
1085,Turtle,Male,2012 Donatello,3,Cigarette / Big Shades / Mohawk Dark
1087,Turtle,Female,2021 Larota,4,Mole / Frumpy Hair / Eye Mask / Rainbow Grills
1090,Turtle,Female,IDW Talena,4,Mohawk Thin / Purple Lipstick / Rose / Power Surge Dreamcoil
1091,Turtle,Male,Batman Ethscript,4,Vampire Hair / Clown Eyes Blue / Clown Face Purple / Clown Nose
1096,Turtle,Female,2021 Venus,2,Black Lipstick / Mohawk Dark
1097,Turtle,Male,Og Promo Filippo,1,Ben 10
1098,Turtle,Male,Rise of the TMNT Donatello,4,Bandana / Earring / Eye Mask / Bo Staff
1099,Turtle,Male,2021 Donatello,2,Top Hat / Ironturtle
1102,Turtle,Female,IDW Venus,6,Clown Nose / Black Lipstick / Straight Hair / Clown Eyes Blue / Witch / Power Surge Telekinetic
1105,Turtle,Male,1987 Michaelangelo,3,Luxurious Beard / Gold Chain / Wild Hair
1107,Turtle,Female,Mirage Larota,3,Hot Lipstick / Mohawk Dark / Eye Mask
1108,Turtle,Male,2012 Leonardo,4,Luxurious Beard / Hoodie / Blue Saber / Lunarc
1109,Turtle,Male,2003 Raphael,2,Mohawk Thin / Small Shades
1110,Turtle,Female,Rise Of The Tmnt Selene,4,Purple Eye Shadow / Wild Hair / Purple Lipstick / Earring
1111,Turtle,Male,2021 Hans,4,Peak Spike / Shadow Beard / Silver Chain / Tear Waterfall
1115,Turtle,Female,Mirage Amoly,4,Wild White Hair / Hot Lipstick / Eye Mask / Catwoman
1122,Turtle,Male,1987 Guido,2,Small Shades / Mohawk Dark
1127,Turtle,Male,2003 Ethscript,3,Purple Hair / Big Beard / Phantom
1132,Turtle,Male,1987 Tiziano,2,Big Shades / Card Master
1135,Turtle,Male,2012 Ethscript,4,Gold Chain / Earring / Shaved Head / Lava
1136,Turtle,Male,Rise of the TMNT Leonardo,4,Muttonchops / Wild Hair / Earring / Small Shades
1137,Turtle,Male,2021 Leonardo,4,Shadow Beard / Earring / Mohawk Dark / Pizza
1140,Turtle,Female,2003 Jennika,4,Wild White Hair / Purple Lipstick / Earring / Diamond Grills
1143,Turtle,Male,2012 Raphael,2,Bandana / Front Beard Dark
1147,Turtle,Male,2003 Raphael,5,Shaved Head / 3D Glasses / Christmas Stocking / Gold Chain / Sai
1148,Turtle,Female,2021 Amoly,4,Eye Patch / Wild Blonde / Earring / Red
1149,Turtle,Female,2003 Venus,3,Hot Lipstick / Mohawk Dark / Eye Mask
1151,Turtle,Female,IDW Amoly,2,Knitted Cap / Power Surge Rosequasar
1152,Turtle,Male,Batman Guido,3,Purple Hair / Eye Patch / Royal Crown
1157,Turtle,Female,2012 Lymera,1,Black Lipstick
1158,Turtle,Female,2003 Talena,4,Mole / Crazy Hair / Rose / Catwoman
1160,Turtle,Male,2003 Michaelangelo,3,Earring / Knitted Cap / Small Shades
1163,Turtle,Female,2021 Zamira,3,Mole / Blue Eye Shadow / Pink With Hat
1164,Turtle,Male,IDW Michaelangelo,3,Cap Forward / Regular Shades / Power Surge Solarwake
1168,Turtle,Male,Mirage Michaelangelo,3,Hair / Handlebars / Cowboy Hat Gold
1172,Turtle,Male,2003 Raphael,4,Cigarette / Cap Forward / Shadow Beard / Nerd Glasses
1173,Turtle,Female,Mirage Zamira,3,Mohawk / Clown Eyes Blue / Vomit Rainbow
1175,Turtle,Male,2021 Hans,3,Shaved Head / Eye Patch / Diving Helmet
1180,Turtle,Male,Rise of the TMNT Michaelangelo,3,Muttonchops / Mohawk / Alien
1183,Turtle,Male,OG Promo Raphael,6,Cap / Big Shades / Gold Chain / Muttonchops / Earring / Dual Flip
1186,Turtle,Female,Batman Solina,5,Black Lipstick / Bandana / Purple Eye Shadow / Earring / Eye Mask
1187,Turtle,Female,Rise Of The Tmnt Solina,3,Straight Hair / Cigarette / Solflare
1191,Turtle,Male,OG Promo Leonardo,3,Front Beard / Messy Hair / Samurai
1193,Turtle,Male,2021 Hans,8,Spots / Mustache / Crazy Hair / Smile / C3FF00 / Fries in the Bag Hat Red / Virtual Reality / Full Smile
1197,Turtle,Female,2003 Solina,1,Blonde Short
1198,Turtle,Female,Idw Solina,6,Gold Chain / Horned Rim Glasses / Clown Hair Green / Hot Lipstick / Open Mouth Full Teeth / Ice Crown
1199,Turtle,Female,2021 Selene,5,Tassle Hat / Green Eye Shadow / Earring / Virtual Reality / Open Mouth Full Teeth
1200,Turtle,Female,2012 Talena,3,Black Lipstick / Pizza / Wonderturtle
1202,Turtle,Male,Mirage Leonardo,4,Big Beard / Mohawk Dark / Alien / Smile
1203,Turtle,Male,2021 Tiziano,4,Wild Hair / Nerd Glasses / Big Beard / Fire Breathing Red
1207,Turtle,Male,Batman Leonardo,2,Front Beard / Fedora
1208,Turtle,Male,Mirage Raphael,2,Bandana / Turtlepool
1212,Turtle,Female,2021 Lymera,5,Green Eye Shadow / Wild Hair / Spirit / Eye Mask / Gold Grills
1213,Turtle,Male,2003 Leonardo,2,Luxurious Beard / Mohawk
1214,Turtle,Female,Mirage Larota,3,Eye Patch / Half Shaved / Purple Lipstick
1215,Turtle,Male,2012 Leonardo,4,Earring / Headband / Smile / Astronaut
1216,Turtle,Male,Rise of the TMNT Leonardo,4,Purple Hair / Smile / Viking / Thanos
1218,Turtle,Male,Batman Raphael,4,Stringy Hair / Eye Mask / Hoodie / Phase
1219,Turtle,Male,2021 Leonardo,4,Hoodie / Eye Patch / Wizard / Green
1221,Turtle,Male,1987 Raphael,3,Cowboy Hat / Cyborg / Eye Mask
1225,Turtle,Female,IDW Larota,6,Black Lipstick / Straight Hair Blonde / Earring / Knitted Cap / Nebula / Power Surge Fire
1226,Turtle,Male,2012 Giorgione,1,Lego Love
1228,Turtle,Male,2012 Raphael,5,Handlebars / Fedora / Classic Shades / Smile / Smile Tounge Out
1230,Turtle,Male,1987 Filippo,2,Frumpy Hair / VR
1231,Turtle,Male,2012 Guido,6,Cigarette / Front Beard / Bandana / Eye Mask / Smile / Eyes Forward
1238,Turtle,Male,2003 Leonardo,3,Do-rag / Regular Shades / Sailor Hat
1239,Turtle,Male,Rise Of The Tmnt Leonardo,2,Cap Forward / Big Shades
1245,Turtle,Female,Og Promo Zamira,4,Clown Eyes Green / Blonde Short / Hot Lipstick / Earring
1246,Turtle,Female,IDW Talena,7,Cyborg / Hot Lipstick / Dark Hair / Earring / Nerd Glasses / Knitted Cap / Power Surge Dreamcoil
1247,Turtle,Female,Rise Of The Tmnt Jennika,3,Clown Eyes Green / Crazy Hair / Purple Lipstick
1250,Turtle,Male,2003 Michaelangelo,5,Hoodie / Pipe / Small Shades / Mole / Wizard
1251,Turtle,Female,2003 Larota,3,Black Lipstick / Blonde Bob / Nerd Glasses
1253,Turtle,Female,Idw Selene,4,Purple Lipstick / Earring / Blonde Bob / Cyron
1256,Turtle,Male,2012 Tiziano,3,Earring / Do-rag / Regular Shades
1257,Turtle,Male,2021 Donatello,5,Classic Shades / Earring / Do-rag / Crown / Power Surge Volt
1258,Turtle,Male,2021 Raphael,3,Badge Collector / Big Shades / Earring
1260,Turtle,Female,Og Promo Solina,6,Big Shades / Crazy Hair / Rosy Cheeks / Earring / Petalburn / Rainbow Grills
1262,Turtle,Male,OG Promo Michaelangelo,6,Purple Hair / Earring / Normal Beard / Eye Mask / Viking / Left Flip
1263,Turtle,Male,Rise of the TMNT Leonardo,3,Wild Hair / Normal Beard / Eye Mask
1266,Turtle,Male,1987 Michaelangelo,3,Cap / Smile / Mullet
1268,Turtle,Female,2012 Larota,3,Clown Hair Green / Earring / Rainbow
1271,Turtle,Male,OG Promo Leonardo,9,Big Shades / Spots / Purple Hair / Earring / Pipe / Viking / Left Smile / Earring / Gold Chain 
1274,Turtle,Male,1987 Hans,3,Shadow Beard / Top Hat / Regular Shades
1278,Turtle,Male,2012 Hans,1,Blue Checkmark
1279,Turtle,Male,Idw Ethscript,3,Police Cap / Earring / Dual Beam
1281,Turtle,Male,2021 Donatello,1,Eye Mask
1284,Turtle,Male,Mirage Leonardo,4,Big Shades / Mustache / Crazy Hair / Dominos
1285,Turtle,Male,Batman Leonardo,4,Mustache / Earring / Top Hat / Regular Shades
1287,Turtle,Male,2021 Raphael,3,Cap / Silver Chain / Mullet
1292,Turtle,Male,2003 Michaelangelo,16,Stringy Hair / Muttonchops / Classic Shades / Hoodie / Solflare / Left Smile / Crazy Hair / Earring / Gold Chain / Power Surge Solarwake / Spots / Mole / Front Beard / Buck Teeth / Pipe / Smile
1294,Turtle,Male,2012 Leonardo,5,Front Beard Dark / Fedora / Mole / Eye Mask / Doctor Strange
1295,Turtle,Female,Rise of the TMNT Talena,5,Black Lipstick / Stringy Hair / Earring / Clown Eyes Blue / Alien
1296,Turtle,Female,2021 Talena,4,Wild Hair / Earring / Clown Eyes Blue / Nebula
1298,Turtle,Male,Rise of the TMNT Leonardo,5,Cap Forward / Front Beard Dark / Eye Mask / Clown Hair Green / Stringy Hair
1300,Turtle,Male,2012 Michaelangelo,7,Stringy Hair / Muttonchops / Eye Patch / Hoodie / Solflare / Orange / Pizza
1301,Turtle,Male,2021 Leonardo,5,Earring / Crazy Hair / Pit Vipers / Full Smile / M Cowboy Hat Black
1302,Turtle,Female,2003 Venus,1,Wolf Princess
1303,Turtle,Male,Rise Of The Tmnt Ethscript,4,Frown / Handlebars / Cowboy Hat / Diving Mask
1304,Turtle,Male,Rise Of The Tmnt Filippo,10,C3FF00 / Earring / Goat / Knitted Cap / Blue Turtle Hoodie / Gold Chain / Spots / Mole / Dual Beam / Left Smile
1305,Turtle,Male,2021 Ethscript,4,Shadow Beard / Fedora / Eye Mask / Eyes Forward
1308,Turtle,Male,2021 Donatello,8,C3FF00 / Normal Beard Black / Purple Hair / Screen Test / Builder / Gold Chain / Spots / Mole
